what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887636998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887658639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887661682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477887682684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887690044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887693354
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477887706819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887709409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477887713090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477887715266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477887715786
